datetime,national_demand_mw,north_demand_mw,west_demand_mw,east_demand_mw,south_demand_mw,north_east_demand_mw,temperature_2m_c,relative_humidity_pct,cloud_cover_pct,precipitation_mm,wind_speed_10m_kmh,solar_radiation_w_m2,wind_speed_10m_ms,solar_generation_kw,solar_imputed,solar_irradiance_proxy_w_m2,hour,day_of_week,month,year,is_weekend,wind_power_potential_kw,combined_renewable_kw,facility_demand_kw,energy_balance_kw
2021-02-01,155481.11791666667,41738.91324404762,51758.73589285715,16361.938273809523,43815.334017857145,1806.1965327380954,18.120684523809523,68.47470238095238,13.632440476190476,0.016517857142857143,8.688690476190477,200.22619047619048,2.513809523809524,225.84227846056547,0.0,225.84227529761904,11.5,3.0,2.0,2021.0,0.2857142857142857,0.7790685279084199,226.6213469884739,9328.867075,-9102.245728011525
2021-03-01,164346.76698924732,41678.775,53345.47,18741.667916666665,48756.77791666667,1824.0761155913976,24.56061827956989,45.71774193548387,15.361559139784946,0.0020161290322580645,11.233736559139784,241.03629032258064,3.2727284946236557,232.10674107982527,0.0,232.1067298387097,11.5,2.806451612903226,3.0,2021.0,0.25806451612903225,12.700338344617018,244.8070794244423,9860.806019354839,-9615.998939930396
2021-04-01,164736.76520833332,41729.03738888889,54130.44586111112,20436.826083333333,46523.52208333333,1916.934361111111,28.86513888888889,26.115277777777777,17.97361111111111,0.0036111111111111114,11.589305555555555,268.125,3.348986111111111,232.4604030229861,0.0,232.46040833333333,11.5,3.033333333333333,4.0,2021.0,0.26666666666666666,6.672371978356957,239.13277500134305,9884.2059125,-9645.073137498655
2021-05-01,147436.8451075269,42717.3509811828,47112.21400537634,17833.485336021506,37857.76669354839,1916.028306451613,29.74005376344086,48.458333333333336,30.375,0.19798387096774195,10.443951612903225,234.54435483870967,2.988360215053764,196.21529999159947,0.0,196.2152930107527,11.5,3.064516129032258,5.0,2021.0,0.3225806451612903,8.546563231042672,204.76186322264215,8846.210706451613,-8641.448843228969
2021-06-01,158375.4623888889,53974.86445833333,45013.91529166667,19023.359694444443,38202.923111111115,2160.399861111111,31.95638888888889,57.077777777777776,21.85972222222222,0.03263888888888889,9.973888888888888,248.2375,2.6858472222222223,187.57692037222222,0.0,187.57691944444446,11.5,2.9,6.0,2021.0,0.26666666666666666,8.655971957399787,196.23289232962202,9502.527743333334,-9306.294851003711
2021-07-01,167116.15766129032,59775.10139784946,46535.792137096774,20675.69314516129,37841.836169354836,2287.7346774193547,31.096370967741937,70.13172043010752,65.49193548387096,0.3791666666666667,10.091801075268817,198.56854838709677,2.8020833333333335,140.16260213145162,0.0,140.16259139784944,11.5,3.096774193548387,7.0,2021.0,0.2903225806451613,4.000564427629541,144.16316655908116,10026.969459677419,-9882.806293118338
2021-08-01,171806.1233467742,58465.83551075269,49334.176975806455,20443.051989247313,41259.39073924731,2303.667446236559,29.236962365591395,77.47177419354838,55.024193548387096,0.16801075268817203,9.16236559139785,216.65994623655914,2.4736559139784946,165.70798155903225,0.0,165.7079758064516,11.5,2.935483870967742,8.0,2021.0,0.2903225806451613,1.1395328204050326,166.84751437943729,10308.367400806452,-10141.519886427015
2021-09-01,157521.80430555556,50542.29545833333,44767.17405555556,20122.41659722222,39726.28316666667,2363.6336944444442,27.553055555555556,84.36527777777778,52.30972222222222,0.20430555555555555,9.630277777777778,181.4986111111111,3.144888888888889,147.45853740155556,0.0,147.45854583333335,11.5,2.966666666666667,9.0,2021.0,0.26666666666666666,3.0393205323121473,150.4978579338677,9451.308258333333,-9300.810400399465
2021-10-01,152612.93954301075,44898.13282258064,48370.335551075266,18868.98758064516,38233.1175672043,2242.365416666667,25.33077956989247,67.18010752688173,10.396505376344086,0.04543010752688172,9.0002688172043,192.29166666666666,2.493951612903226,198.07076626715053,0.0,198.07077688172043,11.5,3.193548387096774,10.0,2021.0,0.3225806451612903,1.5026920125521777,199.57345827970272,9156.776372580645,-8957.202914300942
2021-11-01,138534.85186111112,38589.86515277778,49292.97247222222,16249.68088888889,32571.259916666666,1831.0728055555555,19.56736111111111,61.1875,15.493055555555555,0.0,8.505416666666665,159.95833333333334,2.2861805555555557,206.73075557222222,0.0,206.73075833333334,11.5,2.8333333333333335,11.0,2021.0,0.26666666666666666,0.584442413504039,207.31519798572626,8312.091111666667,-8104.77591368094
